date,covid_severity,sunlight_time_minutes,production_capacity_rate,price_of_electricity,laborforce,export,monday,tuesday,wednesday,thursday,friday,saturday,sunday,new_year,nat_holiday,sacrifice_holiday,sacrifice_eve,ramadan_holiday,ramadan_eve,monday_or_friday_between_holidays,extra_holidays,partial_lockdown,full_lockdown
2019-02-19,0.0,649,74.0,415.13,52.5,14402.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-20,0.0,652,74.0,415.13,52.5,14402.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-21,0.0,654,74.0,415.13,52.5,14402.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-22,0.0,656,74.0,415.13,52.5,14402.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-23,0.0,660,74.0,415.13,52.5,14402.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-02-24,0.0,662,74.0,415.13,52.5,14402.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-02-25,0.0,665,74.0,415.13,52.5,14402.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-26,0.0,667,74.0,415.13,52.5,14402.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-27,0.0,670,74.0,415.13,52.5,14402.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-28,0.0,672,74.0,415.13,52.5,14402.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-01,0.0,676,74.3,416.25,52.9,16436.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-02,0.0,678,74.3,416.25,52.9,16436.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-03-03,0.0,681,74.3,416.25,52.9,16436.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-03-04,0.0,684,74.3,416.25,52.9,16436.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-05,0.0,686,74.3,416.25,52.9,16436.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-06,0.0,689,74.3,416.25,52.9,16436.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-07,0.0,691,74.3,416.25,52.9,16436.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-08,0.0,694,74.3,416.25,52.9,16436.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-09,0.0,698,74.3,416.25,52.9,16436.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-03-10,0.0,700,74.3,416.25,52.9,16436.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-03-11,0.0,703,74.3,416.25,52.9,16436.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-12,0.0,705,74.3,416.25,52.9,16436.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-13,0.0,708,74.3,416.25,52.9,16436.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-14,0.0,711,74.3,416.25,52.9,16436.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-15,0.0,713,74.3,416.25,52.9,16436.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-16,0.0,716,74.3,416.25,52.9,16436.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-03-17,0.0,719,74.3,416.25,52.9,16436.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-03-18,0.0,722,74.3,416.25,52.9,16436.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-19,0.0,725,74.3,416.25,52.9,16436.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-20,0.0,728,74.3,416.25,52.9,16436.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-21,0.0,730,74.3,416.25,52.9,16436.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-22,0.0,733,74.3,416.25,52.9,16436.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-23,0.0,736,74.3,416.25,52.9,16436.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-03-24,0.0,738,74.3,416.25,52.9,16436.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-03-25,0.0,741,74.3,416.25,52.9,16436.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-26,0.0,744,74.3,416.25,52.9,16436.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-27,0.0,746,74.3,416.25,52.9,16436.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-28,0.0,749,74.3,416.25,52.9,16436.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-29,0.0,752,74.3,416.25,52.9,16436.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-30,0.0,754,74.3,416.25,52.9,16436.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-03-31,0.0,757,74.3,416.25,52.9,16436.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-04-01,0.0,760,75.0,416.66,52.9,15459.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-02,0.0,763,75.0,416.66,52.9,15459.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-03,0.0,766,75.0,416.66,52.9,15459.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-04,0.0,769,75.0,416.66,52.9,15459.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-05,0.0,771,75.0,416.66,52.9,15459.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-06,0.0,774,75.0,416.66,52.9,15459.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-07,0.0,777,75.0,416.66,52.9,15459.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-04-08,0.0,779,75.0,416.66,52.9,15459.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-09,0.0,782,75.0,416.66,52.9,15459.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-10,0.0,784,75.0,416.66,52.9,15459.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-11,0.0,787,75.0,416.66,52.9,15459.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-12,0.0,790,75.0,416.66,52.9,15459.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-13,0.0,792,75.0,416.66,52.9,15459.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-14,0.0,795,75.0,416.66,52.9,15459.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-04-15,0.0,797,75.0,416.66,52.9,15459.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-16,0.0,800,75.0,416.66,52.9,15459.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17,0.0,802,75.0,416.66,52.9,15459.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-18,0.0,806,75.0,416.66,52.9,15459.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-19,0.0,808,75.0,416.66,52.9,15459.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-20,0.0,811,75.0,416.66,52.9,15459.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-21,0.0,813,75.0,416.66,52.9,15459.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-04-22,0.0,816,75.0,416.66,52.9,15459.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-04-23,0.0,818,75.0,416.66,52.9,15459.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-04-24,0.0,821,75.0,416.66,52.9,15459.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-25,0.0,823,75.0,416.66,52.9,15459.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-26,0.0,825,75.0,416.66,52.9,15459.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-27,0.0,828,75.0,416.66,52.9,15459.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-28,0.0,830,75.0,416.66,52.9,15459.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-04-29,0.0,833,75.0,416.66,52.9,15459.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-30,0.0,835,75.0,416.66,52.9,15459.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-01,0.0,837,76.3,418.03,52.9,17051.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-05-02,0.0,840,76.3,418.03,52.9,17051.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-03,0.0,842,76.3,418.03,52.9,17051.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-04,0.0,844,76.3,418.03,52.9,17051.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-05-05,0.0,846,76.3,418.03,52.9,17051.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-05-06,0.0,849,76.3,418.03,52.9,17051.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-07,0.0,852,76.3,418.03,52.9,17051.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-08,0.0,854,76.3,418.03,52.9,17051.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-09,0.0,856,76.3,418.03,52.9,17051.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-10,0.0,858,76.3,418.03,52.9,17051.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-11,0.0,860,76.3,418.03,52.9,17051.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-05-12,0.0,862,76.3,418.03,52.9,17051.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-05-13,0.0,864,76.3,418.03,52.9,17051.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-14,0.0,866,76.3,418.03,52.9,17051.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-15,0.0,868,76.3,418.03,52.9,17051.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-16,0.0,870,76.3,418.03,52.9,17051.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-17,0.0,872,76.3,418.03,52.9,17051.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-18,0.0,874,76.3,418.03,52.9,17051.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-05-19,0.0,876,76.3,418.03,52.9,17051.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2019-05-20,0.0,877,76.3,418.03,52.9,17051.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-21,0.0,879,76.3,418.03,52.9,17051.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-22,0.0,880,76.3,418.03,52.9,17051.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-23,0.0,882,76.3,418.03,52.9,17051.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-24,0.0,884,76.3,418.03,52.9,17051.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-25,0.0,886,76.3,418.03,52.9,17051.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-05-26,0.0,887,76.3,418.03,52.9,17051.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-05-27,0.0,889,76.3,418.03,52.9,17051.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-28,0.0,889,76.3,418.03,52.9,17051.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-29,0.0,891,76.3,418.03,52.9,17051.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-30,0.0,893,76.3,418.03,52.9,17051.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-31,0.0,894,76.3,418.03,52.9,17051.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-01,0.0,896,77.1,419.07,53.3,11919.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2019-06-02,0.0,896,77.1,419.07,53.3,11919.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2019-06-03,0.0,897,77.1,419.07,53.3,11919.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-06-04,0.0,899,77.1,419.07,53.3,11919.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-06-05,0.0,899,77.1,419.07,53.3,11919.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-06,0.0,900,77.1,419.07,53.3,11919.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-07,0.0,902,77.1,419.07,53.3,11919.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-08,0.0,902,77.1,419.07,53.3,11919.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-06-09,0.0,903,77.1,419.07,53.3,11919.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2019-06-10,0.0,903,77.1,419.07,53.3,11919.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-11,0.0,904,77.1,419.07,53.3,11919.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-12,0.0,905,77.1,419.07,53.3,11919.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-13,0.0,906,77.1,419.07,53.3,11919.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-14,0.0,906,77.1,419.07,53.3,11919.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-15,0.0,907,77.1,419.07,53.3,11919.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-06-16,0.0,907,77.1,419.07,53.3,11919.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-06-17,0.0,908,77.1,419.07,53.3,11919.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-18,0.0,908,77.1,419.07,53.3,11919.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-19,0.0,907,77.1,419.07,53.3,11919.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-20,0.0,907,77.1,419.07,53.3,11919.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-21,0.0,908,77.1,419.07,53.3,11919.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-22,0.0,908,77.1,419.07,53.3,11919.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-06-23,0.0,908,77.1,419.07,53.3,11919.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-06-24,0.0,907,77.1,419.07,53.3,11919.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-25,0.0,907,77.1,419.07,53.3,11919.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-26,0.0,907,77.1,419.07,53.3,11919.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-27,0.0,906,77.1,419.07,53.3,11919.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-28,0.0,906,77.1,419.07,53.3,11919.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-29,0.0,905,77.1,419.07,53.3,11919.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-06-30,0.0,905,77.1,419.07,53.3,11919.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-07-01,0.0,905,76.2,447.38,53.8,16082.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-02,0.0,904,76.2,447.38,53.8,16082.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-03,0.0,904,76.2,447.38,53.8,16082.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-04,0.0,903,76.2,447.38,53.8,16082.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-05,0.0,901,76.2,447.38,53.8,16082.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-06,0.0,901,76.2,447.38,53.8,16082.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-07-07,0.0,900,76.2,447.38,53.8,16082.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-07-08,0.0,900,76.2,447.38,53.8,16082.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-09,0.0,898,76.2,447.38,53.8,16082.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-10,0.0,897,76.2,447.38,53.8,16082.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-11,0.0,895,76.2,447.38,53.8,16082.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-12,0.0,895,76.2,447.38,53.8,16082.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-13,0.0,893,76.2,447.38,53.8,16082.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-07-14,0.0,892,76.2,447.38,53.8,16082.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-07-15,0.0,890,76.2,447.38,53.8,16082.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-07-16,0.0,890,76.2,447.38,53.8,16082.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-17,0.0,888,76.2,447.38,53.8,16082.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-18,0.0,886,76.2,447.38,53.8,16082.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-19,0.0,885,76.2,447.38,53.8,16082.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-20,0.0,883,76.2,447.38,53.8,16082.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-07-21,0.0,882,76.2,447.38,53.8,16082.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-07-22,0.0,880,76.2,447.38,53.8,16082.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-23,0.0,879,76.2,447.38,53.8,16082.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-24,0.0,877,76.2,447.38,53.8,16082.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-25,0.0,875,76.2,447.38,53.8,16082.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-26,0.0,873,76.2,447.38,53.8,16082.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-27,0.0,871,76.2,447.38,53.8,16082.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-07-28,0.0,869,76.2,447.38,53.8,16082.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-07-29,0.0,867,76.2,447.38,53.8,16082.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-30,0.0,865,76.2,447.38,53.8,16082.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-31,0.0,863,76.2,447.38,53.8,16082.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-01,0.0,861,76.6,463.8,53.9,13500.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-02,0.0,859,76.6,463.8,53.9,13500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-03,0.0,857,76.6,463.8,53.9,13500.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-08-04,0.0,855,76.6,463.8,53.9,13500.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-08-05,0.0,853,76.6,463.8,53.9,13500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-06,0.0,851,76.6,463.8,53.9,13500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-07,0.0,849,76.6,463.8,53.9,13500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-08,0.0,847,76.6,463.8,53.9,13500.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-09,0.0,844,76.6,463.8,53.9,13500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2019-08-10,0.0,842,76.6,463.8,53.9,13500.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2019-08-11,0.0,840,76.6,463.8,53.9,13500.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2019-08-12,0.0,837,76.6,463.8,53.9,13500.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-08-13,0.0,835,76.6,463.8,53.9,13500.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-08-14,0.0,833,76.6,463.8,53.9,13500.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-08-15,0.0,830,76.6,463.8,53.9,13500.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-08-16,0.0,828,76.6,463.8,53.9,13500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-17,0.0,826,76.6,463.8,53.9,13500.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-08-18,0.0,823,76.6,463.8,53.9,13500.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-08-19,0.0,821,76.6,463.8,53.9,13500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-20,0.0,818,76.6,463.8,53.9,13500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-21,0.0,816,76.6,463.8,53.9,13500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-22,0.0,813,76.6,463.8,53.9,13500.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-23,0.0,811,76.6,463.8,53.9,13500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-24,0.0,808,76.6,463.8,53.9,13500.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-08-25,0.0,806,76.6,463.8,53.9,13500.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-08-26,0.0,803,76.6,463.8,53.9,13500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-27,0.0,800,76.6,463.8,53.9,13500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-28,0.0,798,76.6,463.8,53.9,13500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-29,0.0,795,76.6,463.8,53.9,13500.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-30,0.0,793,76.6,463.8,53.9,13500.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2019-08-31,0.0,790,76.6,463.8,53.9,13500.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-09-01,0.0,787,76.3,482.99,53.5,15448.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-09-02,0.0,785,76.3,482.99,53.5,15448.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-03,0.0,782,76.3,482.99,53.5,15448.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04,0.0,780,76.3,482.99,53.5,15448.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-05,0.0,777,76.3,482.99,53.5,15448.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-06,0.0,774,76.3,482.99,53.5,15448.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-07,0.0,772,76.3,482.99,53.5,15448.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-09-08,0.0,769,76.3,482.99,53.5,15448.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-09-09,0.0,766,76.3,482.99,53.5,15448.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-10,0.0,764,76.3,482.99,53.5,15448.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-11,0.0,761,76.3,482.99,53.5,15448.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-12,0.0,758,76.3,482.99,53.5,15448.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-13,0.0,755,76.3,482.99,53.5,15448.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-14,0.0,753,76.3,482.99,53.5,15448.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-09-15,0.0,750,76.3,482.99,53.5,15448.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-09-16,0.0,747,76.3,482.99,53.5,15448.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-17,0.0,745,76.3,482.99,53.5,15448.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-18,0.0,742,76.3,482.99,53.5,15448.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-19,0.0,739,76.3,482.99,53.5,15448.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-20,0.0,737,76.3,482.99,53.5,15448.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-21,0.0,734,76.3,482.99,53.5,15448.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-09-22,0.0,731,76.3,482.99,53.5,15448.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
